source_id,comment_text,target_id,created_at
Awr1pzU0M,‘’2月15日‘’？还提前两天？难道17号才是情人节？,AwqYakTJT,2014-02-13 00:03:10
Awr1nucHH,[吃惊],AwqYakTJT,2014-02-13 00:03:05
Awr1eCdzn,女孩长大会不会也觉得当初的自己很勇敢？还是很不可思议？很是很………………,AwqYakTJT,2014-02-13 00:02:44
Awr1e6O3i,这是疯了吗？,AwqYakTJT,2014-02-13 00:02:42
Awr18svaZ,我。。。。。。,AwqYakTJT,2014-02-13 00:02:28
Awr17wICf,这个是所有恋中，最有杀伤力的。。,AwqYakTJT,2014-02-13 00:02:27
Awr17gymR,柏拉图式恋爱吗？[呵呵],AwqYakTJT,2014-02-13 00:02:26
Awr15wltq,看来 和 在一起是对的！,AwqYakTJT,2014-02-13 00:02:22
Awr0ZgnlF,这是缺德,AwqYakTJT,2014-02-13 00:02:07
Awr0YpzGK,真爱无敌,AwqYakTJT,2014-02-13 00:02:04
Awr0XfVq5,我了个去,AwqYakTJT,2014-02-13 00:02:02
Awr0To7ey,这，吃到屎了吧～（我没资格谈论人家真爱[挖鼻屎]）,AwqYakTJT,2014-02-13 00:01:52
Awr0Setay,给跪了[衰][衰],AwqYakTJT,2014-02-13 00:01:49
Awr0PxvQO,好了啦，无论怎么样，祝幸福就好啦[呵呵],AwqYakTJT,2014-02-13 00:01:43
Awr0O6guf,我想说好恶心,AwqYakTJT,2014-02-13 00:01:40
Awr0Nsuv6,[挖鼻屎]一周年算神马，要是怀孕了才叫新闻。。。,AwqYakTJT,2014-02-13 00:01:39
Awr0MxOIw,[黑线],AwqYakTJT,2014-02-13 00:01:37
Awr0Kw3eA,秀恩爱分的快,AwqYakTJT,2014-02-13 00:01:31
Awr0GlyKj,违背伦理吧。。,AwqYakTJT,2014-02-13 00:01:22
Awr0CgRcE,说真的，我无法理解。,AwqYakTJT,2014-02-13 00:01:12
Awr0B60vz,偏执的人,AwqYakTJT,2014-02-13 00:01:09
Awr0AcKYd,[哼],AwqYakTJT,2014-02-13 00:01:06
Awr0AbxHt,弯弯老男人为什么都这么恶心[吐],AwqYakTJT,2014-02-13 00:01:06
Awr0zg3FY,这。。是真爱？,AwqYakTJT,2014-02-13 00:01:03
Awr0t3NJD,绝配！,AwqYakTJT,2014-02-13 00:00:49
Awr0pwghj,其实....好吧，我只是想说，晚安，睡觉。“祝你们幸福”,AwqYakTJT,2014-02-13 00:00:42
Awr0puPKf,绝对重口味啊,AwqYakTJT,2014-02-13 00:00:41
Awr0lmF8q,[睡觉][睡觉][睡觉][生病][生病][生病][生病] 受不了,AwqYakTJT,2014-02-13 00:00:31
Awr0hw60b,额，我该祝贺吗。。。[打哈欠],AwqYakTJT,2014-02-13 00:00:24
Awr0gEWIL,不明白,AwqYakTJT,2014-02-13 00:00:21
Awr0dpZAz,次奥！真爱啊,AwqYakTJT,2014-02-13 00:00:12
Awr0cwKho,恶心[哼],AwqYakTJT,2014-02-13 00:00:11
Awr08pM3D,我怎么就理解不了,AwqYakTJT,2014-02-13 00:00:01
Awr08oxV2,恶心！无语！,AwqYakTJT,2014-02-13 00:00:00
Awr01kf7R,[黑线]不知道这俩人咋想的。,AwqYakTJT,2014-02-12 23:59:43
Awr012DKX,不是吧,AwqYakTJT,2014-02-12 23:59:43
AwqZV4M11,这个真是无法接受阿，汗汗汗[汗][汗],AwqYakTJT,2014-02-12 23:59:29
AwqZUbx0e,你的姿态，你的青睐。。。。,AwqYakTJT,2014-02-12 23:59:27
AwqZSaCll,爷孙。。。。恋。。。。[衰],AwqYakTJT,2014-02-12 23:59:22
AwqZS8S77,唉！爱情真的什么都不分了...,AwqYakTJT,2014-02-12 23:59:21
AwqZRxeqz,恶心,AwqYakTJT,2014-02-12 23:59:21
AwqZPbxYf,真恶心！！！,AwqYakTJT,2014-02-12 23:59:15
AwqZOzUbx,要不要这么恶心死[怒骂],AwqYakTJT,2014-02-12 23:59:14
AwqZNqEwy,。。。。。。。。。[汗][汗][汗],AwqYakTJT,2014-02-12 23:59:11
AwqZKtrwz,大过一轮的接受起来有点困难,AwqYakTJT,2014-02-12 23:59:05
AwqZKbQ4j,呵呵[晕],AwqYakTJT,2014-02-12 23:59:03
AwqZJA40H,毁三观[黑线][黑线],AwqYakTJT,2014-02-12 23:59:02
AwqZFbvrV,老牛吃嫩草……,AwqYakTJT,2014-02-12 23:58:51
AwqZFbviw,我老了,AwqYakTJT,2014-02-12 23:58:50
AwqZzgP8A,这也可以？！,AwqYakTJT,2014-02-12 23:58:37
AwqZxukqp,这个世界我越发搞不懂了,AwqYakTJT,2014-02-12 23:58:32
AwqZsa3tN,好吧，我又相信爱情了,AwqYakTJT,2014-02-12 23:58:20
AwqZqDHmN,额。,AwqYakTJT,2014-02-12 23:58:17
AwqZoCiWs,每次看到这对我都有种…这世界是怎么了的os,AwqYakTJT,2014-02-12 23:58:12
AwqZmwYnE,。。。。。。,AwqYakTJT,2014-02-12 23:58:07
AwqZlEXBi,这什么世道啊，不知道父母承认没有，还是在不被得到祝福当中,AwqYakTJT,2014-02-12 23:58:04
AwqZi5Lgz,呵呵,AwqYakTJT,2014-02-12 23:57:55
AwqZgChOR,女友长相非常类似汤唯+周杰伦 应该也是以才华著称的人类吧,AwqYakTJT,2014-02-12 23:57:53
AwqZgzshn,噁心,AwqYakTJT,2014-02-12 23:57:53
AwqZbkucr,真爱。[good],AwqYakTJT,2014-02-12 23:57:40
AwqZaENV3,整個人都不好了[生病],AwqYakTJT,2014-02-12 23:57:39
AwqZareQA,这小女孩长得有点像伍迪艾伦的妻子宋宜。。。。,AwqYakTJT,2014-02-12 23:57:37
AwqZ8Dvk9,噁心好么,AwqYakTJT,2014-02-12 23:57:33
AwqZ1wEfM,真爱,AwqYakTJT,2014-02-12 23:57:17
AwqYXpMy5,这是真爱[哈哈],AwqYakTJT,2014-02-12 23:57:07
AwqYPaDQP,[圍觀][圍觀][圍觀],AwqYakTJT,2014-02-12 23:56:47
AwqYN5iMX,...不知道该怎么说,AwqYakTJT,2014-02-12 23:56:42
AwqYztrhX,幸福！,AwqYakTJT,2014-02-12 23:56:10
